Product_ID,Category_ID,Product_name,Description,Price,Stock_quantity,F_coupon_id,Product_upload_date
192,15,有機彩色小番茄 (580g/盒),混合各品種酸甜比例的風味層次，適合沙拉、料理、鮮食使用。 嘗試栽培許多小番茄的品種多年，選出顏色與風味均有高水平的品種作為彩色小番茄的組合，櫻蜜與玉女帶有渾厚的甜味，金瑩有優雅的香氣、紫晶靈有濃厚的番茄味，綠童是帶來鮮豔的視覺感以及淡淡的甜香味。使用溫室栽培管理，精密控制養份的供給，並減少雨季過多水份造成番茄風味落差的問題，風味品質穩定。,250,20,31,2022/5/15
206,1,有機朝陽蘿蔔,朝陽蘿蔔， 百年前由日本引進，由於其甜美的滋味與晶瑩剔透的外表， 外型白皙嬌小， 不用削皮即可食用， 口感細緻帶有清甜而濃郁的蘿蔔香氣， 一年中僅產一次， 是冬季才有的限定美食。涼拌或醃製口感爽脆， 熱炒煮湯的話則是紮實有彈性。,120,18,31,2022/9/10
217,1,有機黑木耳,選育純種蕈菇孢子，在精密控制溫度、濕度的密閉空間生長，嚴格避免外界的雜菌及汙染源，讓黑木耳菌絲分解培養基質內的有機養份，轉換成多糖體、維生素及多種胺基酸，菇體柔嫩滋嫩滑口，新鮮採收的風味，保存甜度與口感，絕非市售乾燥後在復水的黑木耳可以比擬。,65,42,31,2022/8/18
208,1,有機極嫩青江菜,GREEN & SAFE有機極嫩葉菜，農場新鮮現採，順應時令種植的葉菜幼苗，質地柔嫩，味道清香，簡易烹煮就能品嘗有機嫩菜的鮮採美味！極嫩葉菜的栽培過程，費時費力，種植過程更是吃力不討好，為了呵護幼苗的鮮嫩，從人工播種、溫室栽培、費時育苗，最重要的田間管理更是馬虎不得，因為連菜蟲都挑最鮮嫩的綠苗大快朵頤，農場阿姨得每天定期巡視，用心照料，人工一株一株剪收，挑選最精華包裝入袋。,150,27,31,2021/9/13
204,1,有機節瓜盤,GREEN & SAFE 特別推有機節瓜盤出各種有機節瓜，多種顏色的節瓜。相較於市售，有機節瓜特別細心照顧，瓤肉細緻柔嫩、皮薄多汁，尤其口味清甜不帶苦澀。,169,33,31,2023/9/30
179,15,有機義大利黃金奇異果 (約25粒/約3.2kg/箱),義大利有機金圓頭奇異果，歷經十四年培育，果皮薄透、外型渾圓、豐沛多汁，超高營養價值，富含膳食纖維。 果皮薄透、外型渾圓、豐沛多汁，充滿多層次的新鮮水果口感，甜中帶微酸。完全不使用農藥和化肥下，裁種出營養價值豐富的有機奇異果。,1580,37,31,2022/10/10
157,18,有機嫩豆花(小),採用栽種期長達 120天非基因改造有機黃豆，優質植物性蛋白質比例高且豆味濃郁，加入以奈米負離子過濾的湧泉水製成。絕不添加漂白劑，每口都可安心享受豆香美味及健康。所有豆類製品採用全天然的冷壓橄欖油和米糠進行消泡過程。不求量產，以古法手藝呈現豆製品的綿密口感，自然呈現黃豆的香醇味,35,15,31,2023/9/23
162,18,有機嫩豆腐,採用栽種期長達120天的非基因改造有機黃豆，優質植物性蛋白質比例高且豆味濃郁，加入以奈米負離子過濾的湧泉水製成。絕不添加漂白劑，每口都可安心享受豆香美味及健康。所有豆類製品採用全天然的冷壓橄欖油和米糠進行消泡過程。,35,1,31,2022/3/24
198,15,有機轉型期木瓜 (1.5公斤),嚴選山區有機果園的有機木瓜，地形起伏大、日夜溫差大、排水良好，有著天然優勢。以草生和益菌法栽種，生態環境豐富、土地健康與生態平衡作物生長良好，利用香草蒜辣液有機防治病蟲。有機木瓜與有機轉型期木瓜將因應時節輪替出貨。,250,2,31,2021/10/19
160,18,低溫烘烤黃金腐竹,採用非基改黃豆做成的豆漿，經過煮沸形成的薄膜，撈起即成豆皮。只使用初期形成的四張豆皮，低溫85度烘烤(非油炸方式)，全程純手工製作成色澤金黃的腐竹。為優良的蛋白質來源。 適合用於火鍋中非常耐煮，或與豬肉、豆干、海帶等食材一起滷製。或先由炸後再做成湯品也很好吃。,99,1,31,2023/9/4
200,15,冷凍野生有機藍莓,果實小巧的藍莓雖看似嬌嫩卻有著過人的營養蘊含其中， 富含花青素、多種維生素、礦物質；GREEN & SAFE 特選有機藍莓，因為有機栽種，在採收時更需要人工悉心的逐粒採收與挑選，才能保持其完整的品質。一般來說採收的季節為夏季， 通常在北半球產地為7月產出、南半球則為1月。,399,13,31,2021/7/6
199,15,冷凍覆盆莓,只選在產季時採收的新鮮覆盆莓， 經過清洗、殺菌等流程， 再以高科技I.Q.F冷凍技術在10 ~ 20 分鐘內， 以超低溫（-30 °C t o - 41°C），採個別凍結的方式做處理，凍結後其凍冰晶細小，更可以保存產品的鮮度、口感、顏色。覆盆莓皆來自特約農場，品質穩定、安心。,279,34,31,2023/7/7
167,18,冷凍麵腸,用未漂白的高筋麵粉加水揉成麵糰，靜置40~50分鐘後，經反覆在水中搓洗，去除粉漿留下蛋白質部分即為生筋，是製作好吃Q軟麵腸的主要原料與祕訣，可食用到麵粉本身自然的甜度。,50,24,31,2021/7/14
173,19,希臘式濃縮優格-鮮奶,採用100% 鮮乳、活性乳酸菌製成。一般國外進口品均有添加鮮奶油（含乳化劑）或增稠劑、本產品為國內自製100%純鮮乳製成無添加。希臘優格質地較扎實，呈固體狀、味道濃郁綿密，可單吃亦可調味做抹醬或烘焙用。,110,23,31,2021/6/1
286,20,亞麻籽羊-五花羊肉片,鮮Q帶皮羊五花肉片，擁有美麗油花，肥油部份吃起來Q而不膩呦！ ◆重視給予動物營養的飼糧：全程以進口加拿大高品質亞麻籽為主軸，再加入天然穀類配合高質量維生素及礦物質，做為動物成長的優良飼料 ◆堅持高度品質把關：全程把關、高度控管品質，並定期抽驗檢送,290,8,31,2021/7/14
285,20,亞麻籽羊-去骨帶皮羊肉塊,◆重視給予動物營養的飼糧：全程以進口加拿大高品質亞麻籽為主軸，再加入天然穀類配合高質量維生素及礦物質，做為動物成長的優良飼料。 ◆尊重生命、重視動物福利：強調人道精神，建設現代化畜舍，保障動物良好的成長環境 ◆堅持高度品質把關：全程把關、高度控管品質，並定期抽驗送檢,450,44,31,2021/10/14
231,5,放山古早雞,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,680,19,31,2023/12/11
225,5,放山古早雞二節翅,．古早放山雞品種，接近400年先民渡台品種，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,100,42,31,2021/7/3
230,5,放山古早雞半切雞,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,360,13,31,2023/3/13
227,5,放山古早雞去骨雞腿,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,290,26,31,2021/11/3
226,5,放山古早雞翅小腿,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,120,48,31,2021/9/24
228,5,放山古早雞帶骨雞腿切塊,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,270,16,31,2021/3/21
224,5,放山古早雞雞柳,．古早放山雞品種，接近400年先民渡台品種，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。 ．單一牧場來源，安全有保障！,165,24,31,2021/5/22
223,5,放山古早雞雞胸肉,．品種選用最接近台灣原生品種放山雞，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,220,31,31,2023/9/3
229,5,放山古早雞雞腿切丁,．古早放山雞品種，接近400年先民渡台品種，適應台灣風土，抗病性特佳。 ．成長週齡達14-15週，換肉率不如肉雞，但肉質扎實鮮甜，無腥味。 ．低密度放養，運動量十足。 ．餵食穀物、天然果實、小蟲，營養均衡。,240,44,31,2021/6/14
156,17,放養幸福好蛋,．自然放牧雞蛋，雞隻再不受干擾的狀況下安心產蛋 ．雞隻每日自由奔跑，運動足夠好健康 ．攝取野外天然蟲草，富含微量元素 ．四周山巒環繞環境隱閉，遠離現代工業污染,126,16,31,2023/11/14
341,8,東北角放養九孔,放養於新北市貢寮東北角的周圍海域，解凍方式：食用前一天放入冷藏庫中解凍或流水解凍15分鐘。(建議完全解凍) 調理方式：1、將解凍後的九孔內臟去除，把外殼及九孔肉邊緣刷乾淨，煮一鍋水，水滾放入九孔轉小火悶3~5分鐘，取出後泡冰水，將九孔下緣挑起九孔，背朝上放回殼裡，淋上五味醬及蔥花即可食用。 2、將解凍後九孔內臟去除，放入蒸3分鐘，取出淋上鰹魚昆布醬油後，平底鍋倒入30毫克油，將蔥花、香菜爆香，淋在九孔上，即可食用。,580,42,31,2022/6/17
348,8,東港櫻花蝦乾,"來自東港櫻花蝦產銷班,屏東縣東港三寶之一，為求永續漁業，每年有嚴格禁捕期及每日可捕撈之上限，無添加人工化學物質，外銷等級，含水量僅約15%，香氣更為濃郁，相同重量的情況之下會有更多尾的櫻花蝦乾，市售含水量約25%，市售1g大約7-10尾，我們的1g大約13-15尾。",195,20,31,2021/6/14
154,17,松花皮蛋,選用國寶鴨鴨蛋製作，餵食無添加的天然飼料、不限制行動，也不逼迫產蛋，因此鴨蛋品質極佳，卵黃紮實綿密，沒有腥味。蛋白表面平滑呈現如琥珀般晶瑩剔透光澤，質地柔韌具彈性。,90,20,31,2021/3/24
175,19,法國艾許含鹽迷你奶油30g(4入組),法國艾許奶油只採集特定合作農場生乳並經特別篩選後，進行歷時15小時的天然發酵及熟成，爾後將鮮奶油移至柚木製成的木桶中攪拌，使之成型為奶油。製作過中運用最新科技確保奶油的新鮮品質，也同時保有傳統製法，讓超過一世紀的美味傳承。自1904年開始生產以來，飽滿香醇且柔緻的口感，已成為奶油中的極品。,220,14,31,2023/8/25
314,4,花魚一夜干,嚴選日本寒冷海域野生花魚，油脂豐富，油花分布均勻，經過細膩一夜干工法處理，保留原先魚肉的原味，使用薄鹽醃漬過，無須再調味，簡單烘烤過後，油脂香味直撲腦門，肉身自帶甘甜味。,180,31,31,2022/1/27
310,4,南方澳生凍吻仔魚,漁船進港時會將生鮮?仔魚送到加工廠-高科技靜電保鮮裝置，透過獨特的技術，讓冷藏庫內產生靜電場，透過電子的細微震動，讓水分子即使是在冰點下，依然不會凍結，不會產生冰晶，創造出低溫的保鮮環境，產生抑制細菌的作用，有效防止食物酸化、腐化，延長食物的鮮度與壽命。,195,34,31,2022/11/14
350,8,活凍花枝切片,澎湖新鮮現流花枝，上岸後立即加工切片，保留鮮甜滋味，省去媽媽們處理時間，方便烹煮料理。 建議烹調方式 : 清炒,300,48,31,2023/12/11
351,8,活凍透抽切片,澎湖新鮮現流透抽，保留完整鮮甜、Q彈，上岸立即加工切片，輕鬆節省料理時間，適合料理三杯等下酒好菜。 建議烹調方式 : 三杯、清炒,250,17,31,2022/7/19
271,7,美國Prime自然牛牛肉片,下肩胛眼肉捲 (Chuck Eye Roll) 肩胛部是牛隻經常運動的部位，肌肉發達，筋多，肉質較堅實。自然牛牛肉片取自牛肩胛部位，肌肉纖維紮實，帶細筋，切成火鍋片之後，口感豐富有嚼勁。 適 合：炒,150,15,31,2021/2/14
260,7,美國Prime自然牛肋眼牛排,肋眼為牛的肋肌部，油花的大理石紋較多且分佈均勻，是老饕的最愛；尤其Prime等級的肉質鮮嫩，柔嫩多汁，風味香醇濃郁。肋眼牛排適合在料理時將油脂燒透，迸發出的牛油香氣隨著柔嫩多汁的牛肉一同入口，實屬一大享受。適 合：煎、烤,790,11,31,2021/4/3
264,7,美國Prime自然牛骰子肉,下肩胛眼肉捲 (Chuck Eye Roll)肩胛部是牛隻經常運動的部位，肌肉發達，筋多，肉質較堅實。骰子肉取自牛肩胛部位，肌肉纖維紮實，帶細筋，切成塊丁之後，經過燒烤 ，口感豐富香濃有嚼勁。 適 合：煎、烤,185,24,31,2022/1/22
262,7,美國Prime自然牛翼板牛排,嚴選Prime等級頂級牛肉，翼板(Chuck flap ribs)位於牛肩胛部，屬於下肩胛底板肉和肩胛小排之間的精肉，厚實且富含均勻大理石紋油花，肉質細嫩多汁。 產 地：美國 適 合：煎、烤,490,13,31,2021/2/24
166,18,凍豆腐,採用栽種期長達120天的非基因改造有機黃豆，優質植物性蛋白質比例高且豆味濃郁，加入以奈米負離子過濾的湧泉水製成。絕不添加漂白劑，每口都可安心享受豆香美味及健康。所有豆類製品採用全天然的冷壓橄欖油和米糠進行消泡過程。,60,12,31,2021/10/14
335,8,宮崎日曬?仔魚 (70gx4袋),單純僅添加日本產的鹽，經天然日曬乾燥所製成的特上小魚，富含鮮味成分 (UMAMI)與鈣質，冷凍保存時減少小魚結晶化，保持最佳的鮮度與品質。 ?堅持日曬乾燥，不添加化學調味料、漂白劑 ?產自日本宮崎縣，乾淨的空氣與充足的日照生產出的小魚品質極佳 ?漁港到加工廠只有8公尺的距離，保持小魚最佳鮮度 ?特定頻率的電磁波可減少冷凍小魚結晶化,1200,39,31,2022/5/11
327,4,挪威鹽漬鯖魚片,挪威鯖魚來自北大西洋挪威海域，為抵抗寒冷的氣候及激烈海流，所以寒帶海域所產的鯖魚體富含油脂。經過鹽醃之後，風味絕佳，開封後簡單煎、烤，即可享用。 建議烹調方式 : 乾煎,120,11,31,2021/9/13
317,4,格陵蘭扁鱈(大比目魚輪切),嚴選扁鱈來自格陵蘭寒帶海洋。其肉質細緻、油脂多，更為可貴的是，它富含珍貴的Omega - 3 脂肪酸， 對人體健康有幫助。由延繩釣的漁船海釣捕撈，在船上急速冷凍，鮮度遠較拖網或流刺網撈捕佳。 建議烹調方式 : 乾煎、蒸(破布子 蒸6~8分鐘),260,21,31,2021/10/19
347,8,海水生態文蛤,【Green&Safe永豐餘生技-海水生態文蛤】 ．友善環境：純海水養殖，不加抽地下水 ．生態放養：混養龍膽石斑、白蝦、虱目魚、草魚打造自然生態體系 ．友善養殖：放養密度只有市面文蛤 1/3並養殖2年以上 ．保鮮運輸：岸邊吐沙後，活體冷藏真空包裝運輸，讓文蛤休眠鎖住新鮮與營養,165,6,31,2021/3/21
329,4,海水生態虱目魚肚(S),以純海水放養的虱目魚，無土味且營養價值高。產地位於紅樹林溼地，水中含豐富有機質及浮游生物，提供充分的天然養份。生態養殖虱目魚活動力高，因而肉質極富彈性，肉色偏粉紅，是老饕心中的夢幻滋味。,180,24,31,2022/2/21
312,4,海水生態烏魚卵(中)(2入組),尋找最真實的烏魚子風味，產地：台南七股， ◆友善環境、健康無毒 來自台江國家公園認證的「生態友善棲地魚塭」，百大青農-邱創褘先生採生態混養及低密度養殖方式，提供友善環境的水產。 引海水養殖，不使用抗生素及化學藥劑，提供健康無毒的美味。 ◆生鮮烏魚卵 vs. 醃曬烏魚子 生鮮烏魚卵呈輕柔的金黃色澤，散發著溫潤淡雅香氣，與傳統醃曬烏魚子的褐黃色和濃郁風味形成鮮明對比。 不同於醃曬烏魚子的黏牙或硬朗，生煎烏魚卵，口感細緻鬆軟，獨特清爽風味值得您細細品味。,999,7,31,2022/10/29
346,8,海水生態蝦仁,來自生完整的生態系水池，自然健康，不需用藥。放養掠食性的黃金鯧和龍膽石斑，體質虛弱的蝦子自然淘汰成為其食物，捕撈上岸的蝦子都是最健康有活力。當天捕撈，活蝦新鮮現剝，立即急速冷凍，以鎖住活蝦的鮮甜，未使用藥物發泡處理，保持鮮蝦原有的口感與鮮味。,195,1,31,2021/11/3
301,4,海水生態養殖午仔魚2入,午仔魚肉質細緻嫩口，油度豐香，西海岸的漁民有句口訣：「一午、二鯧，三鮸、四嘉?」足見午仔魚的風味，是老饕心中的首選。 建議烹調方式 : 乾煎、鹽烤(210℃烤10~12分鐘),220,44,31,2023/6/26
331,4,海水生態龍膽石斑清肉,GREEN & SAFE嚴選龍膽石斑，來自永安地區的海水生態養殖方式，低密度養殖，無需使用抗生素等藥劑。龍膽石斑豐富膠質且沒有魚刺，幼童與年長者的營養補品好選擇，料理方便，適合來一碗鮮魚湯。建議烹調方式 : 煮湯(薑絲清湯)、蒸(加豆腐鋪底破布子 蒸3~5分鐘) ,220,6,31,2023/7/1
343,8,海水生態鮮蝦,GREEN & SAFE嚴選海水生態鮮蝦，以源源不斷的新鮮海水養殖，提供蝦子原始天然的生長環境，因此可以不用藥，定期檢驗無動物用藥殘留。 建議烹調方式 : 汆燙(水滾關火泡置2分鐘),280,24,31,2021/5/22
328,4,海水養殖鱸魚排(中),每份200g。嚴選純淨海水養殖的鱸魚，無土腥味，搭配低密度飼養，讓魚有充足的活動空間，健康生長而不使用化學藥劑，肉質細嫩而富含多種胺基酸，可清蒸、紅燒、煮湯，更被視為手術後食補之魚。取魚排清肉，貼心方便。 建議烹調方式 : 乾煎、蒸(蔭鼓(蒸7~9分鐘)),155,11,31,2022/11/13
330,4,海水龍膽石斑魚肉片,GREEN & SAFE嚴選龍膽石斑，來自永安地區的海水生態養殖方式，低密度養殖，無需使用抗生素等藥劑。龍膽石斑魚片，豐富膠質且沒有魚刺，幼童與年長者的營養補品好選擇，料理方便，適合涮上暖呼呼火鍋，或是來一碗鮮魚湯。 建議烹調方式 : 清炒、煮湯(薑絲清湯),590,18,31,2022/8/13
279,20,烏骨雞(整隻未分切),烏骨雞從雞皮、雞肉連雞骨頭都是黑的，這烏黑的顏色來自細胞中的黑色色素 : 美拉寧。且在營養價值上，烏骨雞的脂肪含量低於肉雞，但蛋白質、鐵、鋅等營養成分烏骨雞皆高於肉雞，冬令進補燉湯最適合。,880,10,31,2023/9/4
280,20,烏骨雞半雞切塊,烏骨雞從雞皮、雞肉連雞骨頭都是黑的，這烏黑的顏色來自細胞中的黑色色素 : 美拉寧。且在營養價值上，烏骨雞的脂肪含量低於肉雞，但蛋白質、鐵、鋅等營養成分烏骨雞皆高於肉雞，冬令進補燉湯最適合。,480,44,31,2023/1/4
191,15,祕魯大果藍莓 (3入組),祕魯藍莓主要產季為入冬為隔年春季為最主要的盛產期，因南美洲擁有獨特的地理氣候，日夜溫差大，且長時間日照，非常適合藍莓的種植條件，因此擁有碩大果粒的果實與風味。 GREEN & SAFE 嚴選藍莓看似嬌嫩卻有著過人的營養蘊含其中， 富含花青素、多種維生素、礦物質。,270,26,31,2022/11/14
281,20,紐西蘭小羔羊肉片,嚴選在紐西蘭純淨草原飼育的羊隻，採用六個月以下的小羔羊，肉質軟嫩，絕無腥臊味，汁多甜美。GREEN & SAFE 相信從土壤、牧草、飼養等都有嚴格控制，才能擁有高品質的肉品。適 合：火鍋,250,43,31,2022/3/24
282,20,紐西蘭小羔羊肩排,嚴選在紐西蘭純淨草原飼育的羊隻，採用六個月以下的小羔羊，肉塊較一般市售的帶骨羊排肌肉組織間含筋小。肉質軟嫩，絕無腥臊味，汁多甜美。GREEN & SAFE相信從土壤、牧草、飼養等都有嚴格控制，才能擁有高品質的肉品。適 合：煎、烤。,450,28,31,2023/10/31
177,15,紐西蘭空運安心櫻桃(30mm)(約1kg/盒),紐西蘭空運安心櫻桃位於南半球的紐西蘭是公認最佳的櫻桃產區，擁有充足的日照，加上火山地質的肥沃土壤及純淨的冰河雪水灌溉，栽培出的櫻桃品質極高，果實顏色飽滿有光澤，甜度高且硬脆多汁，被譽為「冬日的紅寶石」。,1580,8,31,2022/12/26
318,4,紐西蘭庫克山冰河帝王鮭菲力,養殖於庫克山冰河國家公園下游的冰河融冰水之中，此冰河水可生飲，人道飼養，不使用抗生素、生長激素，因水流湍急冷冽，因此鮭魚體態優美，肌肉纖維間的脂肪精細分布，單一鮭魚場，餵食磷蝦，米其林三星餐廳The Fat Duck指定用原料。,525,16,31,2023/7/7
263,7,紐西蘭草飼沙朗牛排,純淨天然草原放養，運動量十足，油花適中，肉香味濃郁，肉質甜美。 適 合：煎、烤,280,41,31,2021/9/12
276,20,紐西蘭帶骨法式羊排(含蓋),來自紐西蘭南島高地的Lumina和羊，精選紐西蘭南島高地技術精湛的17個農場，100%自由放牧的環境讓羊群在紐西蘭南島高地的青翠草原中自由奔馳。 有著媲美和牛細緻的大理石油花，飄散著豐富不飽和脂肪Omega-3的幸福，每一口都是味蕾的幸福之舞。 秉持著最高的品質標準，僅在限定的產季進行宰殺，確保每塊Lumina羊肉都保持最完美的狀態。21天的真空熟成，是時間的香氣，是柔嫩的秘密，更是風味的最高境界。,1680,33,31,2023/9/23
354,8,馬祖淡菜清肉,??特選來自馬祖淡菜，天然乾淨的水質造就肉質飽滿Ｑ彈的淡菜 ??經東部海域深層海水淨化去除雜質，純淨安心 ??單顆獨立冷凍淡菜清肉，想吃多少解凍多少，鎖住淡菜鮮甜滋味 ??無須去殼去鬚，烹煮省時又方便,299,19,31,2022/3/17
183,15,梨山雪梨禮盒 (約6粒/約4kg/盒),雪梨，黃橙橙的外皮素有梨中之王的美名，外觀光滑、碩大飽滿，果肉細緻如雪，水分多，風味鮮美，甜度高。,1450,46,31,2023/12/4
159,18,涮涮響鈴卷,採用非基因改造黃豆手做豆皮製造，再使用無氫化的植物油油炸而成。無添加防腐劑。放入火鍋中經涮涮卷吸收湯汁，3秒即可起鍋！,85,40,31,2022/9/14
187,15,現採有機桶柑 (3kg/禮盒),肉質細嫩多汁，糖酸比例好，並帶有柑橘類的濃郁香氣。,499,47,31,2021/7/11
326,4,現撈野生白帶魚清肉捲,GREEN&SAFE嚴選船釣白帶魚，因魚體損傷小，且垂釣深度深，新鮮口感佳。現撈野生白帶魚捕撈後，急速冷凍，保留肉質鮮美，魚肉細緻更是分辨鮮度的重要依據，新鮮野生白帶魚，魚肉細緻，絕佳的適口性讓饕客趨之若鶩。 建議烹調方式 :乾煎,215,8,31,2022/8/20
324,4,現撈野生石老魚排,青石老(又稱藍豬齒魚)，為一種白肉魚，喜好生長於乾淨無污染的海域，肉質具有絲狀肌理卻極端的滑膩細緻，油脂均勻分布魚肌肉紋理中，造就入口即化的軟綿口感，尾韻帶有淡淡瓜香味。 建議烹調方式 : 煮湯(薑絲清湯)、蒸(加豆腐鋪底鹽冬瓜 蒸3~5分鐘),280,48,31,2021/8/12
296,4,現撈野生赤? (特級S),野生赤?主要產於東海漁場，棲息於水深101公尺以下的海域，因為日照較少，所以橘紅色亮麗的色紋及晶亮的眼睛皆是野生赤?的特徵，赤?是台灣家庭熟悉且喜愛的魚獲，魚體雖不大，但是因為魚肉細緻，刺少且帶有特殊香氣，一直都很受喜愛，GREEN&SAFE 嚴選的現撈野生赤?，讓你吃到美味又安心。,580,36,31,2022/12/26
325,4,現撈野生紅魽-中段,"紅魽的主產地為東北海域，一年四季皆有漁獲，野生紅魽，肉質清甜富彈性，脂香濃郁，不論是油煎、清蒸、煮湯?等各式烹調方式，皆美味動人！ 建議烹調方式 : 紅燒、煮湯(味噌湯)
",300,19,31,2022/9/10
305,4,現撈野生紅魽-後段,紅魽的主產地為東北海域，一年四季皆有漁獲，野生紅魽，肉質清甜富彈性，脂香濃郁，不論是油煎、清蒸、煮湯?等各式烹調方式，皆美味動人！ 建議烹調方式 : 紅燒、煮湯(味噌湯),370,20,31,2021/1/29
295,4,現撈野生海魚 - 紅喉(特大),通常只出現在高級日本料理的紅喉，以亮眼的紅色外表，細緻嫩白的魚肉以及特殊的香味，深深吸引著饕客。棲息在深海的紅喉，因不易捕獲，通常只能經由磯釣獲取，故價格頗高，紅喉油脂豐厚，簡單鹽烤後，濃縮的油脂，香味四溢的魚皮，與細嫩肉質間滿布的融化油脂，滋味格外甜鮮。,1450,15,31,2021/7/26
299,4,現撈野生海魚白鯧(大),GREEN&SAFE親赴產地，嚴格挑選漁民出海捕獲的現撈野生白鯧，經去除內臟等作業後，以急速低溫冷凍，封存住野生漁獲的原始鮮美風味！白鯧口感細緻鮮甜，無細小魚刺，是餐桌上的人氣菜色，更是逢年過節必備的吉祥佳餚！ 建議烹調方式 : 油煎、湯(白鯧米粉湯),1580,48,31,2022/2/23
298,4,現撈野生海魚-赤筆(大),GREEN & SAFE嚴選的野生赤筆魚，大多生活在岩礁底質的海域，因為肉質口感柔但不易捕獲，是在海魚界相當具名氣的高貴魚種。 建議烹調方式 : 乾煎,990,29,31,2022/10/10
345,8,現撈野生胭脂蝦仁,胭脂蝦為深海的蝦種，肉質鮮嫩而甜美，產量稀少，因為需要抵抗惡劣的生長環境，蝦體內會較淡水的蝦，產生較多的游離胺基酸，提供蝦體鮮美的風味。,280,13,31,2021/9/24
307,4,船凍柳葉魚,產地嚴選現撈魚，精細刀功處理，嚴格品管，封存大海鮮美滋味。只取當日新鮮魚貨，以低生態負擔於法釣取，兼顧品質與永續，依時令捕撈品嘗當季最鮮，從上岸到加工全程冷鏈不間斷，保證最高品質。 建議烹調方式 : 鹽烤(210℃烤5~7分鐘),99,32,31,2023/3/28
309,4,船凍秋刀魚(2入),秋刀魚魚身脂肪油份豐厚，肉質軟滑，鮮甜而不帶腥味，簡單鹽烤或是油煎，就是馬上上桌的好美味，更是日本庶民美食的代表。GREEN & SAFE嚴選的秋刀魚在捕撈後即在漁船上以急速冷凍的方式，將秋刀魚的鮮度及美味口感完整鎖住。 建議烹調方式 : 乾煎、鹽烤(210℃烤8~10分鐘),100,28,31,2023/10/8
355,8,船凍透抽(大),GREEN & SAFE嚴選船凍透抽，新鮮捕撈的透抽活力十足，捕撈後在船上急速冷凍，保持剛捕撈的鮮活，肉質厚嫩甘甜又Q彈，整尾冷凍的透抽，如寶劍一樣的形狀，料理的時候不論是切花、切圈或是切段都很方便。 建議烹調方式 : 汆燙(水滾關火泡置5分鐘)、米粉湯,200,48,31,2023/5/9
349,8,船凍透抽(特大),GREEN & SAFE嚴選船凍透抽，新鮮捕撈的透抽活力十足，捕撈後在船上急速冷凍，保持剛捕撈的鮮活，肉質厚嫩甘甜又Q彈，整尾冷凍的透抽，如寶劍一樣的形狀，料理的時候不論是切花、切圈或是切段都很方便。 建議烹調方式 : 汆燙(水滾關火泡置5分鐘)、米粉湯,290,37,31,2023/3/13
336,8,野生大白刺蝦,來自台灣西南部海域，白刺蝦肉質鮮嫩而甜美，產量稀少，因為需要抵抗惡劣的生長環境，蝦體內會較淡水的蝦，產生較多的游離胺基酸，提供蝦體鮮美的風味。,480,34,31,2022/8/18
291,4,野生大眼鯛分切禮盒組,產地：台灣東北部 ◆深海的高經濟魚種，肉質鮮甜細緻無暗刺。 ◆以深海一支釣漁法，兼顧鮮度品質與海洋永續性。 ◆魚眼碩大而豐滿，含豐富的膠質。 ◆市場上一般難以去除大眼鯛的鱗片，GREEN & SAFE以專業技術，去除魚鱗，顧客可安心享用。 【規格：1.2Kg/約7包，分切方式：魚頭連下巴x2、魚排中段x2 、魚排尾段x2 、魚骨x1，因魚體大小不同，內容物數量可能不同，依實際內容物為主】,2680,33,31,2021/7/22
